182.2714967727661,165.50499725341797,148.83474159240723,140.76245200634003,136.19804620742798,131.08674150705338,132.26666462421417,125.43223375082016,124.00068658590317,124.89348268508911,120.8720474243164,117.45715630054474,114.75894850492477,114.61181634664536,114.64342612028122,113.3152425289154,114.51329350471497,109.49841797351837,108.68446856737137
32.7,39.81,46.55,49.51,50.85,52.8,52.42,55.21,56.07,55.37,56.75,58.44,58.82,58.98,58.63,59.73,59.27,60.76,61.38
