210.64143562316895,186.64113509655,178.4020664691925,166.75066375732422,159.75183022022247,150.6100034713745,144.0023752450943,133.31791496276855,137.90978121757507,133.53259885311127,125.6154305934906,124.06520855426788,119.87767618894577,115.76463788747787,119.62546235322952,110.42041915655136,108.20929777622223
24.03,31.19,34.94,38.24,41.18,44.26,46.96,51.35,50.18,51.55,55.26,55.64,57.02,58.11,57.89,60.72,60.66
